College Code,College Name,Email,Phone,Address
2402,NAZIPUR GOVT. COLLEGE,ngcol2009@gmail.com,0742863063,"PATNITALA, NAOGAON., Naogaon"
2403,BANGABANDHU GOVT. COLLEGE,bangabandhugovtcollege@gmail.com,0742356030,"BADALGACHHI, NAOGAON., Naogaon"
2404,GOVT. BASIR UDDIN MEMORIAL CO-OPERATIVE WOMEN'S COLLEGE,bmcnaogaon@yahoo.com,074162413,"NAOGAON SADAR, Naogaon"
2405,MOLLAH AZAD MEMORIAL GOVERNMENT COLLEGE,mamcollege.atrai@gmail.com,0742271041,"KHOLAPRA, AHSANGANJ, ATRAI, NAOGAON, Naogaon"
2406,SAPAHAR GOVT. COLLEGE,sapaharcollege73@yahoo.com,02588885321,"SAPAHAR, NAOGAON, Naogaon"
2407,MANDA MOMEN SAHANA GOVT. COLLEGE,mandamominshahanacollege@yahoo.com,0742562051,"Gosaipur, Manda, Naogaon., Naogaon"
2408,NEAMATPUR GOVT. COLLEGE,niamatpurcollege@gmail.com,0742756064,"Vill+P.O+Upozila- NIAMATPUR,Dist- NAOGAON, Naogaon"
2409,JAHANGIRPUR COLLEGE,jgovtcoll@yahoo.com,0742675059,"MOHADEVPUR, NAOGAON, Naogaon"
2410,PORSHA DEGREE COLLEGE,porsha.clg@gmail.com,01309123701,"PORSHA GOVT. DEGREE COLLEGE, VILL & POST: PORSHA,THANA: PORSHA,DIST:NAOGAON,BANGLADESH., Naogaon"
2411,GOVT. DHAMOIRHAT M. M. COLLEGE,dhamoirhatmmcollege@gmail.com,0742456046,"DHAMOIRHAT GOVT. M. M. DEGREE COLLEGE, Upazila: Dhamoirhat, District: Naogaon., Naogaon"
2412,GANGURIA DEGREE COLLEGE,ganguriadcpn@gmail.com,01714604415,"VILL:GANGURIA,POST: GANGURIA,UZ: PORSHA,DIST:NAOGAON, Naogaon"
2413,UTTARA COLLEGE,uttaradegreecollege@gmail.com,01712313903,"KALIGRAM , MANDA, Naogaon"
2414,CHOWDHURY CHAND MOHAMMAD MAHILA COLLEGE,ccmdcollege@yahoo.com,01309123827,"SAPAHAR,Naogaon, Naogaon"
2415,CHAKULI COLLEGE,chakulidegreecollege123318@gmail.com,01713722866,"CHAKULI,MANDA,NAOGAON, Naogaon"
2416,RANINAGHAR MAHILA COLLEGE,raninagarwcollege@yahoo.com,0743356090,"RANINAGAR, NAOGAON, Naogaon"
2417,BANDAIKHARA DEGREE COLLEGE,bandaikharadcollege@ymail.com,01713776956,"POST-BANDAIKHARA,, PS-ATRAI,, DIST- NAOGAON.., Naogaon"
2418,BALIHAR DEGREE COLLEGE,balihardegreecollege94@gmail.com,01309123486,"P.O. - BALIHAR, NAOGAON SADAR, NAOGAON, Naogaon"
2419,CHANDASH COLLEGE,chandash.degree.college15@gmail.com,01309123409,"CHANDASH DEGREE COLLEGE, MOHADEBPUR, NAOGAON, Naogaon"
2420,FOYEZ UDDIN MEMORIAL COLLEGE,fayezuddinmc@gmail.com,01717516526,"DURGAPUR, NAOGAON, Naogaon"
2421,CHOWRAT SHIBPUR BARANDRA COLLEGE,chowratshibpurbarandracollege@gmail.com,01721032025,"CHOWRAT SHIBPUR, Naogaon"
2422,NAOGAON LAW COLLEGE,nlcnaogaon379@gmail.com,x,"K.D HIGH SCHOOL MORE, Naogaon"
2423,BALATOIR SIDDIQUE HOSSAIN COLLEGE,bshdegreecollege1970@gmail.com,01714762346,"VILL: BALATOIR, P.O: BALATOIR, Naogaon"
2424,DHAMOIRHAT WOMEN'S COLLEGE,rabby7114@yahoo.com,01717076321,"CHAKJADU, Naogaon"
2425,BADALGACHI MOHILA COLLEGE,bwdc2418@gmail.com,0742356096,"BADALGACHHI, NAOGAON., Naogaon"
2426,DASHPARA COLLEGE,dasparacollege@gmail.com,01716254037,"JOKAHAT, MANDA, NAOGAON, Naogaon"
2427,SHER-E-BANGLA MAHAVIDYALAYA,pathickkhan@gmail.com,02588885608,"RANINAGAR, Naogaon"
2428,NAOGAON ASTAN MOLLAH COLLEGE,astanmollacollege123489@gmail.com,02588881064,"KD MORE, NAOGAON, Naogaon"
2429,ATRAI WOMEN'S COLLEGE,atraimohilacollege@gmail.com,0742271337,"AHASANGONJ, ATRAI, NAOGAON, Naogaon"
2430,GOBAR CHAPAHAT COLLEGE,degreecollegegobarchapahat@yahoo.com,01716961120,"POST: JABARIPURHAT, Naogaon"
2431,RAIGOAN COLLEGE,raigaoncollege@yahoo.com,01716239790,"POST : RAIGAON ,MOHADEVPUR, NAOGAON, Naogaon"
2432,KOLA ADORSHO COLLEGE,kolaadarshacollege@yahoo.com,01734193116,"KOLA HAT, BADALGACHI,NAOGAON, Naogaon"
2433,NAZIPUR MOHILA COLLEGE,raj123646@gmail.com,0,"Palsha, Patnitala, Naogaon., Naogaon"
2434,TILNA COLLEGE,tilnacollege@gmail.com,01309123826,"TILNA, Naogaon"
2435,KRISHNAPUR COLLEGE,krishdcollege@gmail.com,01719734695,"KRISHNAPUR, MODHOIL, PATNITALA, NAOGAON., Naogaon"
2436,DIGHIRHAT COLLEGE,dhhc123824@gmail.com,01309123824,"NISCHINTAPUR, SAPAHAR, NAOGAON, Naogaon"
2437,PANIAL ADARSHA COLLEGE,pac123319@gmail.com,01712247606,"PANIAL, MANDA, NAOGAON, Naogaon"
2501,RAJSHAHI COLLEGE,rajshahicollegebd@gmail.com,02588855475,"RAJSHAHI College
PS-Boalia,Po-GPO
Rajshahi-6000, Rajshahi"
2502,RAJSHAHI GOVT. CITY COLLEGE,prin2388@yahoo.com,0721772388,"RAJARHATA, GPO-6000, BOALIA, RAJSHAHI, Rajshahi"
2503,SHAH MAKHDUM COLLEGE,shahmakhdumcollege@gmail.com,0721772783,"Shekher Chak, Post : Ghoramara, Ps : Boalia, District : Rajshahi 6100, Rajshahi"
2504,"ADARSHA COLLEGE, SHYAMPOR",adarshacollegerajshahi@gmail.com,750728,"VILL: SHYAMPOR, Rajshahi"
2505,RAJSHAHI COURT COLLEGE,courtcollege01@yahoo.com,02588850857,"P.O : Rajshahi Court, Thana : Rajpara, Dist : Rajshahi., Rajshahi"
2506,RAJSHAHI NEW GOVT. DEGREE COLLEGE,ngdcrajbd@yahoo.com,8802588850630,"KAZIHATA, Rajshahi"
2507,RAJSHAHI GOVT. MAHILA COLLEGE,rgwcollege@yahoo.com,0721772028,"KADIRGONG, BOALIA, RAJSHAHI., Rajshahi"
2508,MADARBAKSH HOME ECONOMICS COLLEGE,mbhecollege@yahoo.com,02588861651,"PADMA R/A, BOALIA, RAJSHAHI-6207, Rajshahi"
2509,BHABANIGANJ GOVERNMENT COLLEGE,bdc56017@gmail.com,01309126422,"BHABANIGANJ-6250, BAGMARA, RAJSHAHI., Rajshahi"
2510,TAHERPUR COLLEGE,tofazzalpincipal@gmail.com,0723563001,"TAHERPUR, BAGMARA, RAJSHAHI., Rajshahi"
2511,DURGAPUR COLLEGE,durgapurdegreecollege@yahoo.com,0722456030,"VILLAGE: SINGA, POST: DURGAPUR, Rajshahi"
2512,DAOKANDI GOVT. COLLEGE,daodcraj@gmail.com,01735758333,"Daokandi Govt. College, Daokandi, Durgapur, Rajshahi, Rajshahi"
2513,TANOR ABDUL KARIM SARKAR COLLEGE,principalaks@yahoo.com,0722956014,"VILL: TANORE, Rajshahi"
2514,LALIT MOHAN COLLEGE,principaltlmdc@gmail.com,01719669244,"TALANDA, TANORE, RAJSHAHI., Rajshahi"
2515,GODAGARI GOVT. COLLEGE,Godagaricollege1500@gmail.com,0247856100,"GODAGARI, RAHSHAHI, Rajshahi"
2516,MOHANPUR GOVT. COLLEGE,modc.mr@gmail.com,0722656015,"P.o:MOHANPUR, Mohanpur,RAJSHAHI, Rajshahi"
2517,BANESWAR GOVT. COLLEGE,baneswarcollege@gmail.com,00,"BANESWAR COLLEGEE, Rajshahi"
2518,SHAHDOWLA GOVERNMENT COLLEGE,sgc.bagha@gmail.com,01309126255,"POST.-BAGHA,UPAZILA: BAGHA, DISTRICT: RAJSHAHI-6280, Rajshahi"
2519,PUTHIA LASKARPUR COLLEGE,ldcputhia@gmail.com,0722856130,"PUTHIA, Rajshahi"
2520,ARANI COLLEGE,college.arani.68@gmail.com,01731484818,"POST: ARANI, THANA: BAGHA, DIST: RAJSHAHI., Rajshahi"
2521,SARDAH GOVT. COLLEGE,aminulislam50322@gmail.com,01309126582,"SARDAH , CHARGHAT, RAJSHAHI, Rajshahi"
2522,PRAMTALI COLLEGE,premtalicollege@gmail.com,01309126761,"PREMTALI, GODAGARI,RAJSHAHI, Rajshahi"
2523,NOWHATA GOVERNMENT COLLEGE,nowhatadc2523@gmail.com,02588867910,"VILL: NOWHATA, P.O: NOWHATA, UPAZILLA: PABA, DIST. RAJSHAHI., Rajshahi"
2524,CHARGHAT M. A. HADI COLLEGE,charghatmahadicollege@gmail.com,07210722356052,"CHARGHAT,RAJSHAHI, Rajshahi"
2525,TANOR MAHILA COLLEGE,principaltmdc@gmail.com,01724268214,"VILL: CHAPRA, P.O: TALANDA, Rajshahi"
2526,MACHMAIL COLLEGE,avmdc1987@gmail.com,01718777261,"MACHMAIL DEGREE COLLEGE, Rajshahi"
2527,PANIA NARDASH COLLEGE,panianordashdegreecollege@yahoo.com,01716175641,"POST OFFICE: NORDASH, BAGMARA, RAJSHAHI, Rajshahi"
2528,GODAGARI MAHILA COLLEGE,godagarimahilacollege@gmail.com,0247856055,"Mohishalbari, word-2, Po-Mohishalbari,U.Z-Godagari, Dist-Rajshahi., Rajshahi"
2529,DHOKRAKUL COLLEGE,dhokrakulcollege@yahoo.com,01727011427,"DHOKRAKUL,PUTHIA, RAJSHAHI., Rajshahi"
2530,PUTHIA MOHILA COLLEGE,puthiamohiladegreecollege0@gmail.com,0722856208,"VILLAGE.KATHALBARIA.POST.PUTHIA,UPZILLA.PUTHIA.DIST.RAJSHAHI, Rajshahi"
2531,IDEAL COLLEGE,idealcollege95@gmail.com,01701757111,"Belpukuria,PO-jamira, via Sordoh,Upozila-Puthia Dist: Rajshahi-6271, Rajshahi"
2532,PUTHIA ISLAMIA MAHILA COLLEGE,pimdcpr1995@gmail.com,072156161,"PUTHIA, RAJSHAHI, Rajshahi"
2533,HATKANPARA JOBEDA COLLEGE,hatkanpara.j.d.c2533@gmail.com,01711014350,"HAT KAN PARA , Durgapur,Rajshahi, Rajshahi"
2534,SHOLUA COLLEGE,sholuacollegecharghatrajshahi@yahoo.com,01718487872,"SHOLUA, CHARGHAT, RAJSHAHI, Rajshahi"
2535,KESHARHAT COLLEGE,keshorhatdegreecollege@yahoo.com,01717624290,"POST. KESHORHAT,P/S: MOHANPUR, DISTRICT:RAJSHAHI, Rajshahi"
2536,METROPOLITAN COLLEGE,metcollraj@gmail.com,0721862002,"PABA NATUN PARA, Rajshahi"
2537,ISLAMIA COLLEGE,Islamiacollege.raj2537@yahoo.com,0721751279,"BINODPUR BAZAR, MOTIHER, RAJSHAHI., Rajshahi"
2538,"BANGABANDHU COLLEGE, BOALIA",bangabandhucollege.rajbd@yahoo.com,02588862771,"CHANDRIMA R/A;  P.O. PADMA Resident,Boalia,Rajshahi, Rajshahi"
2539,INSTITUTE OF BUSINESS ADMINSTRATION (IBA),ibaraj2@yahoo.com,751193,"87/A, DEBISHINGPARA, MADRASA MORH, KAZLA, RAJSHAHI-6204, Rajshahi"
2540,HATGANGOPARA DEGREE COLLEGE,hatgangoparadegreecollege@gmail.com,01740643667,"P.O. HATGANGOPARA, BAGMARA, RAJSHAHI-6250, Rajshahi"
2541,SREEPUR RAMNAGAR DEGREE COLLEGE,sreepurcollege@gmail.com,01716844974,"POST:SAIPARA, BAGMARA, RAJSHAHI, Rajshahi"
2542,MOHONGONJ DEGREE COLLEGE,mohongonjcollegebd@gmail.com,01309126427,"POST : ALIABAD, UPAZILA: BAGMARA, DIST: RAJSHAHI., Rajshahi"
2543,MATIKATA ADARSHA DEGREE COLLEGE,matikatacollege@gmail.com,01718017706,"MATIKATA, GODAGARI, RAJSHAHI,"
2544,KALIGONJ HAT DEGREE COLLEGE,kaligonghatcollege@yahoo.com,01716290458,"P.O: KALIGONJ HAT, Tanore, Rajshahi, Rajshahi"
2545,NAOHATA WOMEN'S COLLEGE,nwdcpaba1996@gmail.com,0721800022,"NAOHATA ,PABA,RAJSHAHI, Rajshahi"
2546,HAT RAMCHANDRAPUR DEGREE COLLEGE,hrdegreecolleg@yahoo.com,01713744850,"VILL: RAMCHANDRAPUR, P.O: HATGODAGARI,, Rajshahi"
2547,ATRAI AGRANI DEGREE COLLEGE,atraiagranidegreecollege@gmail.com,00,"VILL: ATRAI, P0ST: GOCHA, UPAZILLA/THANA: MOHONPUR, DIST: RAJSHAHI., Rajshahi"
2548,POCHAMARIA DEGREE COLLEGE,pdcollege09@yahoo.com,01715008351,"VILL & P.O: POCHAMARIA. UNION: SHILMARIA. U.Z: PUTHIA, DIST: RAJSHAHI-6260. E-MAIL:pdcollege09@yahoo.com. WEBSITE:www.pochamariacollege.edu.bd, Rajshahi"
2549,BAKTIARPUR DEGREE COLLEGE,bakhtiarpurcollege@yahoo.com,01740866395,"POST- BAKHTIARPUR, UPAZILA: DURGAPUR, DIST: RAJSHAHI., Rajshahi"
2550,NANDANGACHHI DEGREE COLLEGE,ndcollege2550@gmail.com,01718889838,"NANDANGACHHI . CHARGHAT. RAJSHAHI, Rajshahi"
2551,SARANJAI DEGREE COLLEGE,saranjai.d.c@gmail.com,01712166400,"POST- SARANJAI, Rajshahi"
2552,DHOPAGHATA DEGREE COLLEGE,ddcmohonraj@yahoo.com,01711904534,"DHOPAGHATA, Rajshahi"
2553,BHBANIGONJ WOMEN'S DEGREE COLLEGE,bmc56062@yahoo.com,0722256062,"BHABANIGANJ, BAGMARA, RAJSHAHI, Rajshahi"
2554,MOZAHAR HOSSAIN MOHILA DEGREE COLLEGE,mhmc.bagha@gmail.com,01719550438,"MILIK BAGHA,POST-BAGHA,PS- BAGHA, MILIK BAGHA,POST- BAGHA, PS- BAGHA,DIST- RAJSHAHI, Rajshahi"
2555,DAKRA DEGREE COLLEGE,dakra.college@gmail.com,01309126579,"DAKRA. CHARGHAT. RAJSHAHI., Rajshahi"
2556,KAMELA HAQUE DEGREE COLLEGE,kamela.haque@yahoo.com,0721751192,"BINODPUR BAZAR, Rajshahi"
2557,MOHANPUR GIRL'S DEGREE COLLEGE,mgdc.principal@gmail.com,01726730989,"MOHANPUR GIRLS DEGREE COLLEGE, Post : Mohanpur, Upozila : Mohanpur, District : Rajshahi., Rajshahi"
2558,AKIJ INSTITUTE OF TECHNOLOGY RAJSHAHI,0,,"0, Rajshahi"
2559,DURGAPUR MOHILA COLLEGE,arabdmcollege95@gmail.com,0722456119,"POST- DURGAPUR, Rajshahi"
2560,MOHABBATPUR KHANPUR COLLEGE,mkd.college@gmail.com,01740541921,"VILL: KHANPUR, PO: DHURAIL, MOHANPUR, RAJSHAHI, Rajshahi"
2561,SHYAMPUR HAT DEGREE COLLEGE,shyampurhatcollege@gmail.com,0,"POST: GOCHA, THANA: MOHANPUR, DIST: RAJSHAHI, Rajshahi"
2562,YOUSUFPUR COLLEGE,yousufpur.college@gmail.com,01712517321,"P.O. YOUSUFPUR, Rajshahi"
2563,RAJSHAHI LAW COLLEGE,hvsbvsvnskn@gmail.com,95336522,"RAJSHAHI, Rajshahi"
2564,CENTRAL LAW COLLEGE,sohel.softnvsv@gmail.com,256852,"bjvsvsvb jk, Rajshahi"
2565,PUNGU SHISU NIKATON SHAMONNITO ABOYTONIK COLLEGE,psnsadc.raj@gmail.com,01721955669,"SADONPUR, PUTHIA, RAJSHAHI, Rajshahi"
2567,HAJI JAMIR UDDIN SHAFINA WOMEN'S COLLEGE,hjshafinamohila_college@yahoo.com,+8802588860224,"LUXMIPUR VATAPARA, GPO-6000, RAJPARA, RAJSHAHI., Rajshahi"
2568,AL-HAJ ERSHAD ALI WOMEN'S COLLEGE,aeawcollege95@gmail.com,01712233693,"ARANI, Rajshahi"
2569,ADARSHA SHIKKHAK PROSHIKHAN COLLEGE,attc2569raj@gmail.com,0721770637,"HATEMKHAN, Boalia, Rajshahi-6000., Rajshahi"
2570,GOVT. TEACHERS' TRAINING COLLEGE,ttcrajshahi@yahoo.com,0721772188,"LAXMIPUR.BOALIA,RAJSHAHI, Rajshahi"
2571,PROGRESSIVE TEACHERS TRAINING COLLEGE,0,,"0, Rajshahi"
2572,UTTARBANGA TEACHERS' TRAINING COLLEGE,uttc2572@gmail.com,750907,"UPOR VODRA (AMBAGAN), KAZLA, Rajshahi"
2573,CHARGHAT WOMENS DEGREE COLLEGE,charghatwomensdegreecollege@gmail.com,01711303076,"CHARGHAT,RAJSHAHI, Rajshahi"
2574,SAGRAM MAJHI MEMORIAL TEACHERS TRAINING COLL,0,,"0, Rajshahi"
2575,GOVT. PHYSICAL EDUCATION COLLEGE,rpec_ds@yahoo.com,01712216245,"PABA PARA, SOPURA, RAJSHAHI., Rajshahi"
2576,ALI IMAM PHYSICAL EDUCATION COLLEGE,0,,"0, Rajshahi"
2577,SHAHID ZIAUR RAHMAN PHYSICAL EDUCATION COLLEGE,princbiplob@gmail.com,01969751759,"KATAKHALI, SHYMPUR, MOTIHAR  RAJSHAHI., Rajshahi"
2578,INSTITUTE FOR LIBRARY AND INFORMATION STUDIES (ILIS),ilisrajshahi2578@gmail.com,02588866787,"Talaimari (Adjacent of Badurtola Jame Mosjid),  Rajshahi., Rajshahi"
2579,BANGLADESH COLLEGE OF TECHNOLOGY AND EDUCATIO,0,,"0, Rajshahi"
2580,RAJSHAHI ART COLLEGE,rajshahiartcollege@yahoo.com,0721770088,"J-42, SHEROIL, GHORAMARA, Rajshahi"
2581,DHOPAPARA MEMOREAL COLLEGE,dhopaparamocollege@gmail.com,01309127021,"DHOPAPARA,PUTHIA,RAJSHAHI., Rajshahi"
2582,PARAGON INSTITUTE OF BUSINESS & ARTS (PIBA),pibarajshahi@gmail.com,0721771196,"627 /  Ramchandrapur  (kedurmore), natore road, Ghoramara,Boalia, Rajshahi, Rajshahi"
2583,RAJABARI DEGREE MAHABIDDALAYA,rajabari.college@gmail.com,01774852422,"BOJAYNAGAR ,RAJABARIHAT,GODAGARI,RAJSHAHI., Rajshahi"
2584,SHAHID A.H.M. KAMARUZZAMAN DEGREE COLLEGE,kamaruzzamandegreecollege@yahoo.com,0247860890,"CANTONMENT- 6202, Boalia, Rajshahi., Rajshahi"
2585,MONDUMALA WOMEN'S DEGREE COLLEGE,mwdctr99@gmail.com,01750231361,"SADIPUR,MONDUMALA,TANORE,RAJSHAHI, Rajshahi"
2586,SALEHA-EMARAT DEGREE COLLEGE,shankoco@gmail.com,01711020676,"SHANKOA,POST:KAMARBARI, Rajshahi"
2587,KAKONHAT COLLEGE,kakoncollege@yahoo.com,01724399686,"KAKONHAT, GODAGARI, RAJSHAHI, Rajshahi"
2588,FAZAR ALI MOLLA DEGREE COLLEGE,rabbanifmc@yahoo.com,0723552021,"MUNDUMALA, Rajshahi"
2589,ALHAJ SUJAUDDAWLA COLLEGE,sujauddaula126493@gmail.com,01309126493,"TAROKHADIA, Rajshahi"
2590,BAGMARA COLLEGE,bagmaracollege@gmail.com,0722256152,"BAGMARA, Rajshahi"
2591,NASIRGONJ DEGREE COLLEGE,nasirgonjcollege@yahoo.com,01730834207,"P.O. NASIRGONJ.BAGMARA.RAJSHAHI., Rajshahi"
2592,SAYEDPUR MOCHMOIL WOMENS DEGREE COLLEGE,smwc95@yahoo.com,01714459248,"VILL: SAYEDPUR, POST: MOCHMOIL, Rajshahi"
2593,KRISHNAPUR ADARSHA WOMENS COLLEGE,kamcbd@gmail.com,01824195173,"KRISNAPUR, Rajshahi"
2594,HAROGRAM MODEL BUSINESS INSTITUTE (HMBI),hmbirajshahi@gmail.com,0721774808,"RAJSHAHI COURT, RAJPARA, RAJSHAHI, Rajshahi"
2595,MOHANPUR MOHILA DEGREE COLLEGE,mohanpur.mdc@gmail.com,01723427317,"MOHANPUR,POST: MOHANPUR (6220),UPAZILA:MOHANPUR, DIST: RAJSHAHI., Rajshahi"
2596,JHALUKA DEGREE COLLEGE,jhalukacollege.raj@gmail.com,01715665917,"Vill: Jhaluka, P.O: Amgacihat, P.S: Durgapur, Rajshahi, Rajshahi"
2597,KOYEL ADARSHA COLLEGE,koyeladarshacollege96@gmail.com,01712362960,"VILL: KOYAL, POST OFFICE: KOYAL HAT, Rajshahi"
2598,ORIENTAL INSTITUTE OF BUSINESS ADMINISTRATION (OIBA),oriental.iba@gmail.com,0721774736,"HOLDING # 08, SAGARPARA, GHORAMATRA,"
2601,NAWABGANJ GOVT. COLLEGE,nawabganjgcc@gmail.com,078152261,"NAWABGANJ GOVT. COLLEGE CHPAINAWABGANJ, Chapainawabganj"
2602,SHAH NEAMATULLAH COLLEGE,snc.cnj@gmail.com,078152260,"POST- CHAPAI NAWABGONJ, Chapainawabganj"
2603,CHAPAI NAWABGANJ MAHILA COLLEGE,cngwcbd@yahoo.com,02588892264,"KATHAL BAGICHA, Chapainawabganj"
2604,NACHOLE GOVT. COLLEGE,nacholecollege@yahoo.com,0782456017,"NACHOLE, Chapainawabganj"
2605,ADINA FAZLUL HAQUE GOVT. COLLEGE,adinacollege2013@yahoo.com,02588879760,"SHIBGONJ, CHAPAINAWABGONJ, Chapainawabganj"
2606,BINODPUR COLLEGE,binodpurcollege1986@gmail.com,01772055080,"Binodpur, Shibganj, Chapainawabganj, Chapainawabganj"
2607,SHIBGANJ MAHILA COLLEGE,shibganjmahilacollege@yahoo.com,0782575110,"COLLEGE ROAD, SHIBGANJ (6340), CHAPAI NAWABGANJ, Chapainawabganj"
2608,KANSAT SOLEMAN COLLEGE,kansat.college@gmail.com,01740650261,"KANSAT, Chapainawabganj"
2609,SHIBGANJ COLLEGE,shibganjcollege85@gmail.com,0782575097,"SHIBGONJ,CHAPAINAWABGONJ, Chapainawabganj"
2610,KRISHNA GOBINDAPUR COLLEGE,kgpurcollege2610@gmail.com,01309124600,"RAMCHANDRAPUR HAT, CHAPAINAWABGANJ SADAR, CHAPAINAWABGANJ, Chapainawabganj"
2611,ALLAHBAKSH MEMORIAL COLLEGE,alaboxcollege@gmail.com,01309124737,"SATRAJITPUR, Chapainawabganj"
2612,ROHANPUR YUSUF ALI GOVT. COLLEGE,rohanpuryusufalicollege@yahoo.com,0782374020,"Rohanpur, Gomastapur, Chapai-Nawabganj., Chapainawabganj"
2613,MAHIPUR COLLEGE,mahipurdegreecollege@yahoo.com,01711411070,"MAHIPUR, POST: MAHIPUR, Chapainawabganj"
2614,GOMOSTAPUR SOLEMAN MIAH COLLEGE,gsmdcollege@gmail.com,01309124420,"GOMASTAPUR, Chapainawabganj"
2615,BHOLAHAT MOHBULLAH DEGREE COLLEGE,mohbullahcollegebht@gmail.com,0782256022,"SANNASITALA, Chapainawabganj"
2616,SHAHBAJPUR SONAMASHJID DEGREE COLLEGE,shasudcollege@gmail.com,01711481912,"SHAHBAJPUR.KANSAT ,SHIBGANJ,CHAPAINAWABGANJ, Chapainawabganj"
2617,BALUGRAM ADORSHA COLLEGE,balugramcollege@gmail.com,078153494,"VILL- BALUGRAM,  POST- NAYAGOLA, DIST.CHAPAINAWABGANJ., Chapainawabganj"
2618,BIRSHERSTHA CAPTAIN MOHIUDDIN JAHANGIR DEGREE COLLEGE,bcmjdcollege@gmail.com,01712089958,"POST-SONAMOSJID, PS-SHIBGANJ, DIST- CHAPAINAWABGANJ, Chapainawabganj"
2619,BHOLAHAT GOVT. MOHILA COLLEGE,bholahatmohilacollege@yahoo.com,0782256015,"BHOLAHAT,CHAPAI NAWABGANJ, Chapainawabganj"
2620,RADHAKANTAPUR COLLEGE,rdcshibganj@yahoo.com,01309124747,"SHIBGANJ, CHAPAINAWABGANJ, Chapainawabganj"
2621,NACHOLE WOMEN'S COLLEGE,nacholewcollege@gmail.com,0782456040,"NACHOLE, Chapainawabganj"
2622,NAMOSONKARBATI COLLEGE,nscollege.chapai@gmail.com,01720297791,"NAMOSHANKARBATI  COLLEGE, NAMOSHANKARBATI, CHAPAINAWABGANJ, Chapainawabganj"
2623,NAWABGONJ LAW COLLEGE,0,,"0, Chapainawabganj"
2624,ROHANPUR MOHILA COLLEGE,rohanpurmohilacollege@yahoo.com,0782374050,"ROHANPUR, GOMASTAPUR, CHAPAI NAWABGANJ., Chapainawabganj"
2625,SHYAMPUR HAZI MOMTAJ MIAH DEGREE COLLEGE,shyampurhmdcollege@gmail.com,01713824226,"SHYAMPUR KANSAT,SHIBGANJ,CHAPAINAWABGANJ, Chapainawabganj"
2626,NAWABGANJ CITY COLLEGE,ncitycollege@gmail.com,000,"PURATON C&B GHAT, CHAPAINAWBGANJ SADAR, CHAPAINAWABGANJ-6300, Chapainawabganj"
2627,ALHAJ ABDUS SAMAD COLLEGE,alhajjabdussamaddeg.college@yahoo.com,01714549686,"SUNAM BAGICHA, SUNDORPUR, CHAPAI NAWABGANJ, Chapainawabganj"
2628,RANIHATI COLLEGE,ranihaticollege@yahoo.com,01713727967,"POST OFFICE-RANIHATI, THANA-SHIBGANJ, DISTRICT-NAWABGANJ, Chapainawabganj"
2629,SHAHID SRETI COLLEGE,sscollege124488@gmail.com,01733178784,"HATBAKOIL, NACHOL , CHAPAINAWABGONJ, Chapainawabganj"
2630,JAMBARIA COLLEGE,jambariacollege@gmail.com,01728403040,"BARGACHHIHAT, BHOLAHAT, CHAPAINAWABGANJ., Chapainawabganj"
2631,RADHANAGAR BARENDRA COLLEGE,radhanagarbc95@gmail.com,01309124421,"POST- KAYEMPUR, P.S- GOMASTAPUR, DIST.-CHAPAINAWABGONJ, Chapainawabganj"
2632,ROHANPUR P.M. IDEAL COLLEGE,rpmic124419@gmail.com,01721664534,"BEGUNBARI,ROHANPUR,GOMASTAPUR,CHAPAINAWABGANJ, Chapainawabganj"
2701,GOVT. AZIZUL HAQUE COLLEGE,ahcollege@gmail.com,05161793,"KAMARGARI, Bogura Sadar, Bogura, Bogra"
2702,GABTALI COLLEGE,principalggcbog@gmail.com,0502575025,"GABTALI, Bogra"
2703,GOVT. NAZIR AKHTER COLLEGE,govtnac@gmail.com,0503279054,"GORFOTEPUR, SONATALA, BOGRA, Bogra"
2704,ADAM DIGHI RAHIMUDDIN DEGREE COLLEGE,adamdighirudc@gmail.com,074169238,"ADAMDIGHI, Bogra"
2705,BOGRA GOVT. MUJIBUR RAHMAN MAHILA COLLEGE,bogramrcollege@yahoo.com,05165375,"Fulbari, Bogura Sadar, Bogura, Bogra"
2706,"CANTT. PUBLIC COLLEGE, BOGRA",abdul.alimas3@gmail.com,1797760681,"bogra, Bogra"
2707,GOVT. SHAH SULTAN COLLEGE,govtshahsultancollege@yahoo.com,05165249,"BOGRA, Bogra"
2708,SHIBGANJ GOVT. MOZAFFAR HOSSAIN COLLEGE,shibganjmhdegreecollege@yahoo.com,01721105028,"SHIBGANJ UPAZILLA SADAR, POST: SHIBGANJ, UPAZILLA: SHIBGANJ, DISTRICT: BOGRA, Bogra"
2709,MAHASTHAN MAHISAWAR COLLEGE,mohastancollege1972@gmail.com,01713739781,"MAHASTHAN, Bogra"
2710,NAMUJA DEGREE COLLEGE,namujadegreecollege69@gmail.com,01716178548,"NAMUJA, BURIGONJ BOGRA SADAR BOGRA, Bogra"
2711,SHERPUR GOVERNMENT COLLEGE,sherpurcollege67@gmail.com,0502977001,"SREERAMPUR PARA, SHERPUR, BOGRA, Bogra"
2712,"SYED AHMED COLLEGE, SUKHANPUKUR",sacollege70@gmail.com,01712942223,"SYED AHMED COLLEGE , SUKHANPUKUR , GABTOLI,  BOGRA., Bogra"
2713,SANTAHAR GOVT. COLLEGE,santahargovcollege@gmail.com,02588887409,"SANTAHAR, BOGRA, Bogra"
