DIVISION,DISTRICT,UPAZILA_THANA,EIIN,NAME,EDU_LEVEL,MOBILE,EMAIL,MANAGEMENT,MPO,STUD_TYPE
Barishal,Patuakhali,Rangabali,135424,RANGABALI JAHAGIRIA SAHSUFI MOMTAZIA SUNNI DAKHIL MADRASAH,Dakhil,01741472098,mad135424@yahoo.com,PRIVATE,NO,CO-EDUCATION JOINT
Barishal,Barisal,Banari Para,100637,KHODABAKSHA DAKHIL MADRASAH,Dakhil,01712469849,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Pirojpur,Pirojpur Sadar,102948,BHORA DAKHIL MADRASAH,Dakhil,01714635026,mad102948@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Pirojpur,Mathbaria,102774,DEBIPUR ISLAMIA FAZIL MADRASAH,Fazil,01721427732,mad102774@hotmail.com,PRIVATE,YES,BOYS
Barishal,Patuakhali,Patuakhali Sadar,102562,TELIKHALI DARUL ULUM ISLAMIA DAKHIL MADRASAH,Dakhil,01731290928,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Jhalokati,Nalchity,101855,DEBRA MOHMMADIA ALIM MADRASAH,Alim,017151091936,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Barguna Sadar,100207,NURE HERA DAKHIL MADRASHA,Dakhil,01937585065,,PRIVATE,NO,CO-EDUCATION JOINT
Barishal,Barguna,Barguna Sadar,100198,PURBA HAZAR BIGHA BATTALA ALIM MADRASHA,Alim,01730161112,mbattala100198@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Char Fasson,101378,HASANGANJ HOSAINIA DAKHIL MADRASA,Dakhil,01716383522,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Bakerganj,100526,CHAGALDI NESARIA DAKHIL MADRASHA,Dakhil,01710848321,cndmadrasah@gmil.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Pirojpur,Kawkhali,102711,JOLAGATI  ISLAMIA FAZIL MADRASHA,Fazil,01712334487,jifdm1964@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Hizla,100730,KAWRIA KARAMATIA RABEA DAKHIL MADRASAH,Dakhil,01731106293,mm100730@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Barguna Sadar,100226,SHAHEBER HOWLA RAFIZA  DAKHIL MADRASHA,Dakhil,01713962167,m100226shaherhowla@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Daulat Khan,101466,MUDDO PURBA JOYNAGAR JALILIA  DAKHIL MADRASHA,Dakhil,01742112762,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Pirojpur,Indurkani,102972,ZIA NAGAR F.KARIM ALIM MADRASAH,Alim,01718610720,m102972@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Jhalokati,Jhalokati Sadar,101701,BERPASHA MOHILA DAKHIL MADRASHA,Dakhil,01710113274,,PRIVATE,YES,GIRLS
Barishal,Barguna,Betagi,100277,BIBICHINI DESHANTARKATI DAKHIL MADRASAH,Dakhil,01728535013,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Gaurnadi,100689,DAKHIN DIASUR SYEDIA DAKHIL MADRASA,Dakhil,01721139706,abdursatar@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Bauphal,102093,BHARIPASHA SYED MURTUZZA DAKHIL MADRASHA,Dakhil,01718510274,bsmdmbp@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Bhola Sadar,101165,MOULOVIR HAT H. FAZIL MADRASAH,Fazil,01771656565,mhfm1935@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Mehendiganj,100938,MADINATUL ULOM D.I.S FAZIL MADRASHA,Fazil,01728886508,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Bhola Sadar,101197,KANDRAKPUR ISLAMIA DAKHIL MADRASHA,Dakhil,01714739770,,PRIVATE,NO,CO-EDUCATION JOINT
Barishal,Bhola,Manpura,101585,UTTAR SAKUCHIA GIRLS DAKHIL MADRASHA,Dakhil,01716571860,mm101585@gmail.com,PRIVATE,YES,GIRLS
Barishal,Jhalokati,Kanthalia,101774,CHITKY MOHILA DAKHIL MADRASHA,Dakhil,01712993527,,PRIVATE,YES,GIRLS
Barishal,Pirojpur,Pirojpur Sadar,102933,DURGAPUR CHUNGAPASHA NESARIA ALIM MADRASAH,Alim,01924292392,madrasah102933@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Bauphal,102042,NURAINPUR NESARIA FAZIL MADRASHA,Fazil,01704866042,nnfmadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Patharghata,100326,PUTHIMARA NACHNAPARA ALIM MADRASHA,Alim,01718207851,pam100326@gmail.com/pnampm100326@gmail. com ,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Patharghata,100335,JALIAGHATA KASEMIA DAKHIL MADRASAH,Dakhil,01741377814,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Dumki Upazila,102192,JHATRA JALESHA HASANIA DIMUKI FAZIL MADRASA,Fazil,01716123731,jhatra.jhdfm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Gaurnadi,100698,AL HELAL ISLAMIA DAKHIL MADRASA,Dakhil,01716911396,alhelal.idm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Char Fasson,101373,CHAR NURUL AMIN HOSSAINIA RAHMANIA DAKHIL MADRASHA,Dakhil,01718368035,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Kala Para,102379,ROZOPARA DIN E- ELAHI DAKHIL MADRASAHA,Dakhil,01706231187,m102379rozoparadakhilmadrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Betagi,100278,KATHAL TALI NESARIA DAKHIL MADRASAH,Dakhil,01739546051,kndm100278@gmail.com ,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Burhanuddin,101263,KURALIA NURIA DAKHIL MADRASAH,Dakhil,01710814140,kndm101263@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Char Fasson,101377,ABUBAKARPUR AMINA ISLAMIA FAZIL MADRASHA,Fazil,01716366617,madrasah101377@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Dashmina,102146,ADAM PURA ISLAMIA FAZIL MADRASHA,Fazil,01790746520,madrasah102146@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Bauphal,102038,BAUFAL SALEHIA FAZIL MADRASHA,Fazil,01732876450,bsfm2012@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Lalmohan,101557,TORAB GONJ BALIKA DAKHIL MADRASHA,Dakhil,01924866637,m101557@yahoo.com,PRIVATE,NO,GIRLS
Barishal,Patuakhali,Dashmina,102154,EAST ALIPURA ISLAMIA DHAKIL MADRASHA,Dakhil,01761853133,madrash102154@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Jhalokati,Rajapur,101941,CHALLISH KAHO NIA UTTAMPUR DAKHIL MADRASHA,Dakhil,01732440409,m101941@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Bauphal,102098,CHANDPARA DHALI ACIA KHATUN ALIM  MADRASAH,Alim,01714586876,cdaambp@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Barguna Sadar,100211,CHARAK GASIA FAJIL MADRASHA,Fazil,01715952109,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Jhalokati,Jhalokati Sadar,101703,PURBO BINNAPARA AHMADIA HELALIA DAKHIL MADRASHA,Dakhil,01716447145,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Jhalokati,Kanthalia,101757,NORTH TAL GACHIA NESARIA FAZIL MADRASA,Fazil,01712796400,utnfm@yahoo.com,PRIVATE,YES,CO-EDUCATION SEPERATE
Barishal,Jhalokati,Rajapur,101967,BADURTOLA DAKHIL MADRASA,Dakhil,01722185472,m101967@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Jhalokati,Nalchity,101858,NANGULI MALIPUR NEJAMIA DAKHIL MADRASHA,Dakhil,01710621460,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Betagi,100287,DAKHIN BETAGI NADERTA DAKHIL MADRASAH,Dakhil,01714634885,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Dumki Upazila,102201,CHAR GARABDI ISLAMIA DAKHIL MADRASHA,Dakhil,01724703720,chargrabdi@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Patuakhali Sadar,131663,MUSLIM PARA SHER E BANGLA A.K. FAZLUL HAQUE BALIKA DAKHIL MADRASA,Dakhil,01754099706,,PRIVATE,NO,GIRLS
Barishal,Bhola,Burhanuddin,101252,HAZIR HAT ISLAMIA DHAKIL MADRASHA,Dakhil,01917859335,hhidmbro@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Patharghata,100334,KALIBARI K.D.S DAKHIL MADRASAH,Dakhil,01737330763,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Rangabali,102294,SHAZIR HAULA AKBARIA DHAKHIL MADRASHA,Dakhil,01714057191,md10294@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Bauphal,102053,SULTANABAD ISLAMIA DAKHIL MADRASHA,Dakhil,01735537967,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Patuakhali Sadar,102564,CHHOTA BIGHAI ABIDINA DAKHIL MADRASHA,Dakhil,01775298702,chotobighaiabedindakhilmadrasah@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Barguna Sadar,100215,SONATALA ISLAMIA DAKHIL MADRASAH,Dakhil,01735032260,m100215sim@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Patharghata,100333,KALMEGHA DAKHIL MADRASAH,Dakhil,01715380008,,PRIVATE,YES,CO-EDUCATION SEPERATE
Barishal,Barisal,Mehendiganj,100927,MADARTOLI ISLAMIA ALIM MADRASHA,Alim,01704545228,madartolimadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Lalmohan,101552,MAHMUDA KHATUN BALIKA DAKHIL MADRASA,Dakhil,01724612682,,PRIVATE,YES,GIRLS
Barishal,Barguna,Patharghata,100330,TAFALBARIA SALAMIA DAKHIL MADRASAH,Dakhil,01735112526,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Kala Para,102381,UTTAR MASUAKHALI HANIFI DHAKIL MADRASHA,Dakhil,01726456036,madrasah102381@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Pirojpur,Indurkani,102977,PATTASHI  HASANIA  DAKHIL MADRASHA,Dakhil,01716951476,m102977@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Galachipa,102309,JAMEYA -E-OMAR  FARUK(R)  DAKHIL MADRASHA,Dakhil,01727802207,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Burhanuddin,101259,DEULA  SIBPUR  DARUL  AMAN  ISLAMIA  DAKHIL MADRASHA,Dakhil,01799882180,dsdm.101259@gmail. com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Patuakhali Sadar,102542,PATUAKHALI NESARIA FAZIL MADRASAH,Fazil,01711261757,"ptknesaria63@gmail.com,ptknesaria63@yahoo.com",PRIVATE,YES,BOYS
Barishal,Patuakhali,Bauphal,102051,BASHARABAD(CHABUA) SALEHIA ALIM MADRASA,Alim,01715538940,basharbad chabula salehia  alim @ g mail .com ,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Patuakhali Sadar,102570,JAINKATHI AHAMADIA GIRLS DAKHIL MADRASHA,Dakhil,01710704640,jainkathiahamadiagirlsdakhilmadr@yahoo.com,PRIVATE,YES,GIRLS
Barishal,Bhola,Lalmohan,101553,MOMIN NESA BALIKA DAKHIL MADRASHA,Dakhil,01741079583,m101553@yahoo.com,PRIVATE,YES,GIRLS
Barishal,Bhola,Daulat Khan,101484,MEDUA BAITUN NUR DAKHIL MADRASHA,Dakhil,01715422692,mbndm2000@gmail.com,PRIVATE,NO,CO-EDUCATION JOINT
Barishal,Bhola,Daulat Khan,101479,CHARPATA BAYTUL FALAH ALIM MADRASHA,Alim,01715422665,cbfam2000@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Char Fasson,101415,PURBA CHAR TOFAZZAL A. SALAM DAKHIL MADRASHA,Dakhil,01745620416,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Barguna Sadar,100216,PURBA  KEORA BUNIA DAKHIL MADRASHA,Dakhil,01712394811,madrasha100216@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Pirojpur,Indurkani,102983,BATAJOR  ALIM MADRASAH,Alim,01714351909,mad102983@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Betagi,100276, RAHMATPUR ALIM MADRSAHA,Alim,01718810022,rahmatpurmadrasah1960@gmail.com,PRIVATE,YES,BOYS
Barishal,Bhola,Bhola Sadar,101166,AL-HERA BALIKA DAKHIL MADRASHA,Dakhil,01918242704,,PRIVATE,YES,GIRLS
Barishal,Patuakhali,Dumki Upazila,102197,PANGASHI AL-MADINA GIRLS ALIM MADRASHA,Fazil,01712486350,p.aimadinagirlsalimmddrasha@rocketmail.com,PRIVATE,YES,GIRLS
Barishal,Patuakhali,Mirzaganj Upazila,102451,MASZID BARIA HOSSIANIA DKAHIL MADRASAH,Dakhil,01700855914,moshjidbariahdm2017@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Dumki Upazila,102212,JAMLA H. ABDUL GANI DAKHIL MADRASH,Dakhil,01712347379,mohommddlomgir1972@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Mirzaganj Upazila,102456,ANDUA AMINIA DAKHIL MADRASAH,Dakhil,01718167850,anduaaminiadm@gamil.com,,YES,CO-EDUCATION JOINT
Barishal,Barisal,Agailjhara,100379,GOILA DAKHIL MADRASAH,Dakhil,01727429488,rafiqulislamgoila@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Dumki Upazila,102200,KARTICK PASHA DAKHIL MADRASAH,Dakhil,01713961891,katickpasadm@gmail,PRIVATE,YES,BOYS
Barishal,Bhola,Bhola Sadar,101171,NASIR MAJHEE ISLAMIA DAKHIL MADRASHA,Dakhil,01941036560,m101171nmdm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Pirojpur,Indurkani,102982,DEGHIRPAR JAMEA-E-ISLAMIA ALIM MADRASHA,Alim,01727248482,madr102982@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Pirojpur,Indurkani,102970,KALARAN ISLAMIA DAKHIL MADRASHA,Dakhil,01716006316,m102970@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Mirzaganj Upazila,102447,RAMPUR SIDDIQUA FAZIL MADRASHA,Fazil,01718872988,rampursfm2017@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Galachipa,102293,GALACHIPA NUTAN  JAME MASZID ATTACHED ALIM MADRASAH,Alim,01721444626,mnz102293@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Babuganj,100428,RAJGURU DARUSSUNNAT DAKHIL MADRASHA,Dakhil,01731510357,rddm100428@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Bakerganj,100527,BALIGRAM MRIDHABARI DAKHIL MADRASHA,Dakhil,01718114413,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Amtali,100088,PURBA PATAKATA MEHER ALI SENIOR MADRASHA,Dakhil,01718830888,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Lalmohan,101568,AL-HAJ ABDUL MOTALEB MIA DAKHIL MADRASAH,Dakhil,01732599820,m101568@yahoo.com,PRIVATE,NO,CO-EDUCATION JOINT
Barishal,Patuakhali,Galachipa,102292,UTTAR PURBA GAZALLA DAKHIL MADRASHA,Dakhil,01714551700,mad102292@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Jhalokati,Rajapur,101964,MATHBARI MOHAMMADIA DAKHIL MADRASA,Dakhil,01726049730,m101964@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Bakerganj,100569,NALUA KADERIA DAKHIL MADRASHA,Dakhil,01711030637,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Jhalokati,Rajapur,101957,LABUBANIA DARUSSUNNAT HASANIA DAKHIL MADRASHA,Dakhil,01741079009,m101957@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Char Fasson,101414,MAZERT CHAR FAZIL MADRASHA,Fazil,01714668762,mcfm101414@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Pirojpur,Mathbaria,102777,"HOGOL PATI N,I, FAZIL DEGREE MADRASHA",Fazil,01746448114,mad102777@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Dashmina,102161,DAKKHIN KHALISHAKHALI K.B. ISLAMIA DAKAHIL MADRASAH,Dakhil,01715 848794,madrasah102161@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Patharghata,100342,KATHAL TALI DAKHIL MADRASAH,Dakhil,01719733986,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Pirojpur,Mathbaria,102783,JHATIBUNI ISLAMIA DAKHIL MADRASHA,Dakhil,01732796225,367721@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Jhalokati,Rajapur,101959,N. W. LABUBUNIA H.T.I  DHAKIL MADRASHA,Dakhil,01924379290,m101959@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Manpura,101589,SHKUCHIA BADIUZZAMAN DAKHIL MADRASHA,Dakhil,01730165672,mad101589@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Bakerganj,100559,KRISHNA NAGAR HASAN NAGAR ISLAMIA DHAKIL MADRASHA,Dakhil,01711230926,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Char Fasson,101383,JAHANPUR KARAMATIA DAKHIL MADRASHA,Dakhil,01717937583,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Jhalokati,Jhalokati Sadar,101686,KUTUB NAGAR AZIZIA ALIM MADRASHA,Alim,01712772850,kutubnagarmad313@gmail.com,PRIVATE,YES,BOYS
Barishal,Patuakhali,Kala Para,102389,BANATI PARA ALHAZ ABDUL HALIM KHAN DAKHIL MADRASHA,Dakhil,01734616426,madrasah102389@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Char Fasson,101406,UTTOR MADRAZ WAHEDIA DAKHIL MADRASH,Dakhil,01719017446,umw101406@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Bhola Sadar,131479,BARA CHAR SAMAYA DAKHIL MADRASA,Dakhil,01710839697,,PRIVATE,NO,CO-EDUCATION JOINT
Barishal,Pirojpur,Nesarabad (Swarupkati),103071,GONMAN SOHAGDAL SALEHIA FAZIL MADRASHA,Fazil,01741452422,gssfmadrasah@gmail.com,,YES,CO-EDUCATION JOINT
Barishal,Bhola,Tazumuddin,101607,PURBA GOLOKPURA KASHEMUL ULUM ALIM MADRASAH,Alim,01718974630,m101607m@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Jhalokati,Kanthalia,101762,CHITKI NESARIA SENIOR MADRASA,Alim,01712260973,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Jhalokati,Rajapur,101966,SATURIA RAHOMATIA DAKHIL MADRASHA,Dakhil,01726184061,m101966@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Wazirpur,101078,WAZIRPUR ALIM MADRASA,Alim,01712372906,wam101078@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Pirojpur,Nazirpur Upazila,102884,MUGARJORE GIRLS DAKHIL MADRASHA,Dakhil,01740961967,m102884@hotmail.com,PRIVATE,YES,GIRLS
Barishal,Barguna,Patharghata,100338,DHAKHIN TALUKER CHARDUANI NASARIA DAKHIL MADRASHA,Dakhil,01726452977,dtcndmadrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Bauphal,102084,INDRAKUL BALIKA DAKHIL MADRASHA,Dakhil,01716196542,,PRIVATE,YES,GIRLS
Barishal,Patuakhali,Kala Para,102393,UMIDPUR ISLAMIA DAKHIL MADRASHA,Dakhil,01727465333,m102393umidpurislamiadmadrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Bhola Sadar,101176,BANKERHAT SOMOBAI ISLAMIA ALIM MADRASAH,Alim,01720461969,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Taltali,100097,TALTALI SALEHIA ISLAMIA ALIM MADRASHA,Alim,01718447703,meiin100097@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Pirojpur,Indurkani,102976,CHANDIPUR BAGARHAT AZIZIA DAKHIL MADRASAH,Dakhil,01718094518,marasah102976@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Bakerganj,100556,BARA RAGHUNATHPUR SALEHIA DAKHIL MDRASHA,Dakhil,01736120313,brsdm.edu.bd@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Dumki Upazila,102208,UTTAR MURADIA BASIRIA ALIM MADRASAH,Alim,01745209683,umbam.1022@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Barisal Sadar (Kotwali),100837,CHARMONAI AHSANABAD RASHIDIA KAMIL MADRASHA,Kamil,01918543182,,PRIVATE,YES,BOYS
Barishal,Jhalokati,Nalchity,101860,KULKATI SHAHIDIA BAHUMUKHI DAKHIL MADRASAH,Dakhil,01712725764,kulkatisdmnalchity@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Bauphal,102097,PURBA KHAZUR BARIA DAKHIL MADRASHA,Dakhil,01734549055,pkdm 2012@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Barisal Sadar (Kotwali),100864,SHAPANIA DAKHIL MADRASAH,Dakhil,01733152578,shapaniadm1999@gmail.com,PRIVATE,NO,CO-EDUCATION JOINT
Barishal,Pirojpur,Mathbaria,102803,ALGI GIRLS DHAKHIL MADRASAH,Dakhil,01772791051,  algigirls @gmail.com,PRIVATE,YES,GIRLS
Barishal,Barisal,Muladi,100999,SOUTH KAZIR CHAR DAKHIL MADRASAH,Dakhil,01720690492,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barguna,Betagi,100289,KARUNA GRILS DAKHIL MADRASAH,Dakhil,01719661452,,PRIVATE,YES,GIRLS
Barishal,Barguna,Amtali,100091,UTTAR TEPURA ALAHAI DAKHIL MADRASA,Dakhil,01710020035,peturaelahaimadrash100091@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Bauphal,102044,GULBAG ALIM MADRASAH,Alim,01704609374,gambauphal@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Patuakhali Sadar,102579,IDRAKPUR AMENIA DAKHIL MADRASHA,Dakhil,01716262046,idrakpuraminiaadm.@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Jhalokati,Kanthalia,101760,UTTAR CHENCHRI DAKHIL MADRASHA,Dakhil,01724591593,uttarchenchridakhilmadrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Rangabali,134237,KACHIBABUNIA ASMAT ALI DAKHIL MADRASAH,Dakhil,01727983554,,PRIVATE,NO,CO-EDUCATION JOINT
Barishal,Barisal,Hizla,100726,BAHERCHAR ISLAMIA FAZIL MADRASHA,Fazil,01705261830,bhisfazilmadrasah@yahoo,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Pirojpur,Pirojpur Sadar,102944,PIROJPUR NESARIA MAHMUDIA ALIM MADRASAH,Alim,01969696299,m102944@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Dashmina,102145,KHALISHA KHALI NESARIA DAKHIL MADRASAH,Dakhil,01739182507,madrasah102145@gmail.com ,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Muladi,101006,DECREER CHAR ISLAMIA DAKHIL MADRASHA,Dakhil,01715586914,diamm1983@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Bauphal,102085,RAZAPUR GIRLS DAKHIL MADRASHA,Dakhil,01711281899,,PRIVATE,YES,GIRLS
Barishal,Bhola,Char Fasson,131482,HAJARY GANJ MOHAMMADIA MOHILA DAKHIL MADRASAH,Dakhil,01739573686,,PRIVATE,NO,GIRLS
Barishal,Barisal,Barisal Sadar (Kotwali),100842,SHARU KALI HOSSANIA ALIM MADRASHA,Alim,01723780064,sarukharukhalihossainaalimmadrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Barisal Sadar (Kotwali),100861,IMMAM GAJJLI (RA) ACADEMY DAKHIL MADRASHA,Dakhil,01703976340,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Mirzaganj Upazila,102440,MIRAZGONJ YARIA ALIM MADRASAHA,Alim,01717387468,mirzagonjyam,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Bakerganj,100553,PURBA BADAL PARA DAKHIL MADRASHA,Dakhil,01724322710,pbdakhilmadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Barisal,Bakerganj,100555,DEWLI MOHAMMADIA ALIM MADRASHA,Alim,01732425343,,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Kala Para,102390,CHOTO BALIATOLI M.M.A DAKHIL MADRASHA,Dakhil,01734348016,madrasah102390@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Bhola,Burhanuddin,101251,KHANKAE BASHIRIA DARUSSINNID TALIM MADRASHA,Alim,01709902024,m101251m@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Barishal,Patuakhali,Mirzaganj Upazila,102453,PURBA ANDUA BALIKA DAKHIL MADRASAH,Dakhil,01726736688,,PRIVATE,YES,GIRLS
Barishal,Bhola,Bhola Sadar,101184,DAKHIN DIGOLDI MASUMA KHANOM MOHILA ALIM MADRASHA,Alim,01743428603,,PRIVATE,YES,GIRLS
Barishal,Bhola,Daulat Khan,101477,DAULATKHAN MOHILA DAKHIL MADRASHA,Dakhil,01741526248,anwar511901@gmail.com,PRIVATE,YES,GIRLS
Barishal,Patuakhali,Galachipa,102297,CHOTO KAZAL HOSSAINIA DAKHIL MADRASAH,Dakhil,01719591622,,PRIVATE,YES,CO-EDUCATION JOINT
